Date,Open,High,Low,Close,Adj Close,Volume,3day_before_change
2020-03-23,80.010002,87.0,79.589996,83.5,83.5,4712100,1.0899
2020-03-20,77.0,82.059998,75.305,79.699997,79.699997,6081200,1.1235
2020-03-19,76.529999,83.459999,74.519997,75.879997,75.879997,5673500,1.0494
2020-03-18,66.800003,77.190002,65.610001,76.610001,76.610001,4420500,0.9908
2020-03-17,73.07,75.63200400000001,68.519997,70.940002,70.940002,5056800,1.0329
2020-03-16,68.879997,85.75,66.120003,72.309998,72.309998,7015000,0.9641
2020-03-13,75.019997,79.589996,70.019997,77.32,77.32,6006400,0.9687
2020-03-12,68.353996,71.699997,64.879997,68.68,68.68,4354300,0.8847
2020-03-11,78.540001,80.349998,74.059998,75.0,75.0,2708400,0.8926
2020-03-10,80.0,80.0,75.300003,79.82,79.82,2338800,0.9009
2020-03-09,77.18,80.970001,75.254997,77.629997,77.629997,3110400,0.8669
2020-03-06,87.099998,87.779999,81.25,84.019997,84.019997,2573800,0.9791
2020-03-05,88.07,90.735001,87.660004,88.599998,88.599998,2102500,1.0073
2020-03-04,87.480003,89.550003,85.870003,89.550003,89.550003,1988400,1.0375
2020-03-03,87.769997,88.370003,83.5,85.809998,85.809998,1965200,1.0312
2020-03-02,87.389999,88.54499799999999,84.809998,87.959999,87.959999,2521300,1.0524
2020-02-28,80.110001,86.879997,79.889999,86.309998,86.309998,3016000,1.0391
2020-02-27,80.190002,86.440002,76.18,83.209999,83.209999,2852800,0.9634
2020-02-26,83.120003,86.459999,82.83000200000001,83.58000200000001,83.58000200000001,1908100,0.942
2020-02-25,87.389999,88.089996,82.66999799999999,83.059998,83.059998,1962700,0.9197
2020-02-24,83.610001,86.995003,80.139999,86.370003,86.370003,2206500,0.944
2020-02-21,89.989998,91.110001,87.08000200000001,88.730003,88.730003,2238700,0.9776
2020-02-20,91.779999,92.519997,87.510002,90.309998,90.309998,1806300,1.0101
2020-02-19,91.68,92.550003,90.860001,91.489998,91.489998,1599500,1.0393
2020-02-18,88.83000200000001,91.019997,88.5,90.760002,90.760002,1167800,1.0393
2020-02-14,88.43,89.599998,88.0,89.410004,89.410004,1122300,1.0478
2020-02-13,87.110001,88.480003,86.91999799999999,88.029999,88.029999,1770400,1.0404
2020-02-12,87.18,87.410004,84.239998,87.33000200000001,87.33000200000001,1624000,1.0501
2020-02-11,84.860001,85.980003,84.260002,85.33000200000001,85.33000200000001,1125400,1.0478
2020-02-10,82.949997,85.08000200000001,82.870003,84.610001,84.610001,1839500,1.0479
2020-02-07,81.440002,84.040001,80.889999,83.160004,83.160004,1517400,1.0139
2020-02-06,80.699997,82.0,80.589996,81.440002,81.440002,825400,1.01
2020-02-05,82.910004,83.300003,79.93,80.739998,80.739998,1584700,1.0284
2020-02-04,81.459999,83.199997,80.460999,82.019997,82.019997,2372400,1.0368
2020-02-03,79.099998,80.739998,79.040001,80.629997,80.629997,1735100,1.0482
2020-01-31,78.83000200000001,80.260002,77.160004,78.510002,78.510002,2502800,1.0478
2020-01-30,76.699997,79.260002,76.269997,79.110001,79.110001,2672800,1.0871
2020-01-29,75.300003,77.769997,74.93,76.91999799999999,76.91999799999999,2615800,1.0369
2020-01-28,73.059998,75.199997,72.780998,74.93,74.93,1169400,1.0081
2020-01-27,72.410004,73.290001,70.550003,72.769997,72.769997,1584300,0.9781
2020-01-24,74.720001,75.980003,73.089996,74.18,74.18,1399500,1.0144
2020-01-23,74.610001,74.735001,73.150002,74.33000200000001,74.33000200000001,1823900,1.0248
2020-01-22,73.699997,75.190002,73.699997,74.400002,74.400002,1799100,1.0181
2020-01-21,72.349998,74.83000200000001,72.040001,73.129997,73.129997,1935900,1.0014
2020-01-17,73.43,73.709999,72.264999,72.529999,72.529999,1958300,0.9963
2020-01-16,73.199997,74.089996,72.629997,73.08000200000001,73.08000200000001,1148200,0.9856
2020-01-15,73.0,75.139999,72.720001,73.029999,73.029999,1528500,0.9759
2020-01-14,73.959999,74.360001,71.68,72.800003,72.800003,2158300,0.9604
2020-01-13,73.690002,74.83000200000001,72.813004,74.150002,74.150002,1617100,0.9722
2020-01-10,75.550003,75.849998,74.360001,74.83000200000001,74.83000200000001,2317300,0.9946
2020-01-09,76.489998,77.010002,75.529999,75.800003,75.800003,1849700,1.0054
2020-01-08,75.129997,76.900002,74.809998,76.269997,76.269997,3421300,1.0094
2020-01-07,75.66999799999999,75.66999799999999,74.010002,75.239998,75.239998,2289200,0.9913
2020-01-06,74.379997,75.459999,73.720001,75.389999,75.389999,2271300,1.0173
2020-01-03,74.870003,75.809998,73.68,75.559998,75.559998,1255500,1.0245
2020-01-02,74.309998,76.83000200000001,74.110001,75.900002,75.900002,2043300,1.0203
2019-12-31,73.66999799999999,74.290001,73.139999,74.110001,74.110001,799600,0.9956
2019-12-30,74.129997,74.5,72.199997,73.75,73.75,1266000,1.0007
2019-12-27,74.940002,74.980003,73.550003,74.389999,74.389999,924500,1.0142
2019-12-26,73.800003,75.019997,73.5,74.440002,74.440002,1011600,1.0035
2019-12-24,73.199997,73.870003,72.860001,73.699997,73.699997,361800,1.0044
2019-12-23,74.010002,74.400002,73.160004,73.349998,73.349998,995400,0.9973
2019-12-20,74.209999,74.25,73.059998,74.18,74.18,1641000,1.0075
2019-12-19,73.410004,74.449997,73.16999799999999,73.379997,73.379997,999100,0.9965
2019-12-18,73.349998,75.059998,73.08000200000001,73.550003,73.550003,1401700,0.9977
2019-12-17,73.639999,73.970001,72.709999,73.629997,73.629997,1930700,1.0231
2019-12-16,74.094002,74.83000200000001,73.230003,73.639999,73.639999,1407400,1.0163
2019-12-13,71.779999,73.949997,71.779999,73.720001,73.720001,2317200,1.0128
2019-12-12,72.760002,72.83000200000001,71.438004,71.970001,71.970001,1419400,0.9538
2019-12-11,72.849998,72.959999,71.199997,72.459999,72.459999,1951500,0.9588
2019-12-10,75.300003,75.375999,71.790001,72.790001,72.790001,3156200,1.0473
2019-12-09,75.510002,76.279999,73.900002,75.459999,75.459999,2735700,1.078
2019-12-06,74.940002,75.849998,71.059998,75.57,75.57,9987500,1.0692
2019-12-05,70.199997,70.466003,68.949997,69.5,69.5,3233000,0.994
2019-12-04,71.010002,71.900002,69.099998,70.0,70.0,2347900,0.983
2019-12-03,67.690002,70.870003,66.970001,70.68,70.68,2003300,0.9863
2019-12-02,72.440002,72.5,68.366997,69.91999799999999,69.91999799999999,2258600,0.9669
2019-11-29,71.440002,71.970001,70.879997,71.209999,71.209999,691700,0.9959
2019-11-27,72.160004,72.690002,71.18,71.660004,71.660004,1115600,1.0076
2019-11-26,71.75,72.610001,70.730003,72.309998,72.309998,1765800,1.0339
2019-11-25,71.629997,73.220001,71.260002,71.5,71.5,3016800,1.0532
2019-11-22,70.300003,71.309998,69.290001,71.120003,71.120003,2055800,1.0683
2019-11-21,69.290001,71.5,69.197998,69.940002,69.940002,3687100,1.0492
2019-11-20,66.540001,68.300003,66.400002,67.889999,67.889999,1878300,1.0016
2019-11-19,66.91999799999999,67.150002,65.82800300000001,66.57,66.57,2483700,0.9826
2019-11-18,67.480003,67.75,66.239998,66.660004,66.660004,1756800,0.9829
2019-11-15,67.900002,68.470001,67.08000200000001,67.779999,67.779999,1151300,1.0115
2019-11-14,68.0,68.599998,67.400002,67.75,67.75,988400,1.0074
2019-11-13,66.690002,68.029999,66.447998,67.82,67.82,1110200,1.0163
2019-11-12,67.480003,67.766998,66.360001,67.010002,67.010002,1268800,1.0245
2019-11-11,66.650002,68.470001,66.540001,67.25,67.25,1335100,1.0177
2019-11-08,65.470001,66.790001,65.004997,66.730003,66.730003,1331000,1.0111
2019-11-07,66.25,67.349998,65.32,65.410004,65.410004,1210900,0.9556
2019-11-06,66.279999,66.309998,64.25,66.08000200000001,66.08000200000001,1989600,0.988
2019-11-05,68.610001,68.839996,65.910004,66.0,66.0,2233400,0.9971
2019-11-04,68.0,69.889999,67.620003,68.449997,68.449997,3044900,1.0252
2019-11-01,66.779999,68.0,65.779999,66.879997,66.879997,1791200,1.0074
2019-10-31,66.769997,66.769997,64.970001,66.190002,66.190002,1191400,0.9973
2019-10-30,66.629997,66.900002,65.239998,66.769997,66.769997,1209600,1.0209
2019-10-29,66.190002,67.099998,65.83000200000001,66.389999,66.389999,1125400,1.0228
2019-10-28,65.66999799999999,66.870003,65.589996,66.370003,66.370003,1159900,1.0563
2019-10-25,64.620003,66.110001,64.199997,65.400002,65.400002,1051900,1.0348
2019-10-24,63.709998999999996,65.220001,63.369999,64.910004,64.910004,1518100,0.983
2019-10-23,62.959998999999996,64.889999,62.060001,62.830002,62.830002,2382900,0.9738
2019-10-22,66.110001,66.370003,62.939999,63.200001,63.200001,2185000,0.9472
2019-10-21,64.910004,66.32,64.629997,66.029999,66.029999,2172300,0.9846
2019-10-18,66.550003,66.879997,61.68,64.519997,64.519997,3705900,0.9631
2019-10-17,67.150002,67.625,66.150002,66.720001,66.720001,1565000,0.9945
2019-10-16,67.16999799999999,68.16999799999999,65.849998,67.059998,67.059998,2238500,1.008
2019-10-15,67.639999,67.940002,66.849998,66.989998,66.989998,1758300,0.9978
2019-10-14,66.730003,67.769997,66.620003,67.089996,67.089996,1618700,1.0007
2019-10-11,67.800003,68.110001,65.610001,66.529999,66.529999,2678500,1.0296
2019-10-10,66.809998,67.769997,66.510002,67.139999,67.139999,2667000,1.0321
2019-10-09,65.260002,67.610001,64.699997,67.040001,67.040001,4472300,1.0744
2019-10-08,64.400002,65.364998,63.060001,64.620003,64.620003,3478400,1.0387
2019-10-07,62.57,65.599998,62.080002,65.050003,65.050003,4845700,1.0706
2019-10-04,62.459998999999996,63.380001,61.93,62.400002,62.400002,2598400,1.0248
2019-10-03,61.450001,63.0,60.380001,62.209998999999996,62.209998999999996,5346100,1.0047
2019-10-02,60.799999,61.037997999999995,59.77,60.759997999999996,60.759997999999996,2879200,1.002
2019-10-01,62.029999,62.240002000000004,60.650002,60.889998999999996,60.889998999999996,2744100,0.976
2019-09-30,60.619999,62.220001,59.580002,61.919998,61.919998,2228800,0.989
2019-09-27,62.709998999999996,62.889998999999996,60.130001,60.639998999999996,60.639998999999996,2277600,0.9825
2019-09-26,62.310001,62.700001,61.540001000000004,62.389998999999996,62.389998999999996,1825100,0.967
2019-09-25,61.740002000000004,62.860001000000004,60.610001000000004,62.610001000000004,62.610001000000004,2786300,0.9662
2019-09-24,64.699997,64.779999,61.375,61.720001,61.720001,4428300,0.9741
2019-09-23,64.510002,64.779999,63.799999,64.519997,64.519997,4093200,1.0193
2019-09-20,63.720001,65.07,63.509997999999996,64.800003,64.800003,8976600,1.0468
2019-09-19,63.130001,63.625,62.599998,63.360001000000004,63.360001000000004,3615000,1.0239
2019-09-18,61.849998,63.830002,61.5,63.299999,63.299999,3659500,1.013
2019-09-17,61.16,62.115002000000004,61.040001000000004,61.900002,61.900002,3333700,0.9836
2019-09-16,61.049999,62.851002,59.990002000000004,61.880001,61.880001,4190600,0.9776
2019-09-13,62.990002000000004,63.990002000000004,62.41,62.490002000000004,62.490002000000004,3438900,1.0431
2019-09-12,62.970001,64.18,62.299999,62.93,62.93,5089500,1.0744
2019-09-11,59.5,63.450001,59.178001,63.299999,63.299999,5257400,1.1249
2019-09-10,56.23,60.803001,55.799999,59.91,59.91,8136900,1.2954
2019-09-09,56.0,59.740002000000004,55.549999,58.57,58.57,9313800,1.2502
2019-09-06,55.700001,57.299999,54.099998,56.27,56.27,25958200,1.2073
2019-09-05,47.48,47.490002000000004,45.52,46.25,46.25,6858000,0.9906
2019-09-04,47.200001,47.755001,46.419998,46.849998,46.849998,2322000,1.0093
2019-09-03,46.57,47.349998,46.09,46.610001000000004,46.610001000000004,2236000,1.0257
2019-08-30,46.900002,46.98,45.830002,46.689999,46.689999,1630400,1.0431
2019-08-29,45.91,46.630001,45.68,46.419998,46.419998,1215100,1.0263
2019-08-28,44.450001,45.57,44.080002,45.439999,45.439999,1349700,1.0332
2019-08-27,45.669998,45.669998,44.169998,44.759997999999996,44.759997999999996,1340200,1.0008
2019-08-26,44.630001,45.34,43.91,45.23,45.23,1183300,1.0047
2019-08-23,44.66,45.240002000000004,43.77,43.98,43.98,1247500,0.9854
2019-08-22,45.34,45.34,44.220001,44.724998,44.724998,1254600,1.0042
2019-08-21,45.0,45.880001,44.66,45.02,45.02,1259200,1.0047
2019-08-20,44.360001000000004,44.950001,43.735001000000004,44.630001,44.630001,1911500,1.0113
2019-08-19,45.610001000000004,45.990002000000004,44.325001,44.540001000000004,44.540001000000004,2133100,1.0143
2019-08-16,44.93,45.580002,44.639998999999996,44.810001,44.810001,1414500,0.9822
2019-08-15,44.27,44.610001000000004,43.610001000000004,44.130001,44.130001,2132400,0.9982
2019-08-14,44.23,44.469002,43.130001,43.91,43.91,1663100,0.9687
2019-08-13,44.0,45.919998,43.75,45.619999,45.619999,1384100,0.984
2019-08-12,44.880001,45.099998,43.900002,44.209998999999996,44.209998999999996,1545500,0.9816
2019-08-09,45.919998,46.529999,44.630001,45.330002,45.330002,1900600,1.0166
2019-08-08,45.830002,46.450001,44.110001000000004,46.360001000000004,46.360001000000004,3181200,1.0371
2019-08-07,44.0,45.389998999999996,43.25,45.040001000000004,45.040001000000004,2439600,0.923
2019-08-06,45.59,46.275002,44.119999,44.59,44.59,2990100,0.8931
2019-08-05,47.0,47.330002,43.93,44.700001,44.700001,4647100,0.8643
2019-08-02,49.860001000000004,50.07,48.25,48.799999,48.799999,1533300,0.9012
2019-08-01,51.73,53.0,49.52,49.93,49.93,2106600,0.9263
2019-07-31,54.169998,54.200001,51.299999,51.720001,51.720001,1981400,0.9459
2019-07-30,53.549999,54.41,53.18,54.150002,54.150002,1190200,1.032
2019-07-29,54.66,54.694,52.360001000000004,53.900002,53.900002,1370500,0.9917
2019-07-26,52.810001,54.779999,52.669998,54.68,54.68,2809100,1.0329
2019-07-25,54.299999,54.299999,52.23,52.470001,52.470001,2386500,1.0019
2019-07-24,52.669998,54.529999,52.529999,54.349998,54.349998,1211500,1.0368
2019-07-23,52.509997999999996,53.23,52.209998999999996,52.939999,52.939999,836800,0.9979
2019-07-22,52.68,52.970001,52.02,52.369999,52.369999,2029300,0.9924
2019-07-19,53.490002000000004,53.490002000000004,52.16,52.419998,52.419998,1180700,0.9776
2019-07-18,52.509997999999996,53.299999,52.41,53.049999,53.049999,2874300,0.9815
2019-07-17,54.279999,54.299999,52.389998999999996,52.77,52.77,1720900,0.9919
2019-07-16,54.0,54.09,53.32,53.619999,53.619999,953900,0.9967
2019-07-15,53.5,54.169998,52.900002,54.049999,54.049999,845900,1.0526
2019-07-12,53.849998,53.900002,52.529999,53.200001,53.200001,1210700,1.0231
2019-07-11,51.759997999999996,53.880001,51.744999,53.799999,53.799999,2353500,1.0416
2019-07-10,52.34,53.0,51.34,51.349998,51.349998,1999500,0.9845
2019-07-09,51.459998999999996,52.52,51.27,52.0,52.0,2480800,1.0068
2019-07-08,52.0,52.235001000000004,51.330002,51.650002,51.650002,1199100,1.006
2019-07-05,50.91,52.200001,50.700001,52.16,52.16,1292900,1.0298
2019-07-03,51.439999,51.799999,50.650002,51.650002,51.650002,1287800,1.039
2019-07-02,50.84,51.860001000000004,50.209998999999996,51.34,51.34,1834700,1.0136
2019-07-01,50.529999,51.16,49.52,50.650002,50.650002,1891700,1.0234
2019-06-28,50.689999,51.084998999999996,49.23,49.709998999999996,49.709998999999996,6188800,0.9976
2019-06-27,49.650002,51.139998999999996,49.549999,50.650002,50.650002,2626000,0.9929
2019-06-26,50.16,50.650002,49.490002000000004,49.490002000000004,49.490002000000004,2086000,0.9368
2019-06-25,50.950001,51.57,49.73,49.830002,49.830002,1790800,0.9081
2019-06-24,52.950001,53.380001,50.860001000000004,51.009997999999996,51.009997999999996,2731000,0.9608
2019-06-21,54.25,54.869999,52.650002,52.830002,52.830002,3092300,0.9873
2019-06-20,54.0,54.959998999999996,53.700001,54.869999,54.869999,2727300,1.0402
2019-06-19,53.560001,53.880001,52.125,53.09,53.09,1755200,1.0455
2019-06-18,53.189999,54.200001,52.66,53.509997999999996,53.509997999999996,3024200,1.1083
2019-06-17,50.900002,53.365002000000004,50.799999,52.75,52.75,3103900,1.0971
2019-06-14,47.810001,51.0,47.799999,50.779999,50.779999,4208800,1.0601
2019-06-13,48.450001,48.490002000000004,47.610001000000004,48.279999,48.279999,2095000,0.9994
2019-06-12,47.900002,48.450001,47.540001000000004,48.080002,48.080002,1578500,0.9983
2019-06-11,48.580002,48.900002,47.32,47.900002,47.900002,3807700,0.875
2019-06-10,49.630001,49.889998999999996,47.599998,48.310001,48.310001,5639400,0.906
2019-06-07,47.02,49.23,45.674999,48.16,48.16,20954400,0.9097
2019-06-06,53.77,54.939999,52.77,54.740002000000004,54.740002000000004,5258000,1.0825
2019-06-05,53.639998999999996,53.939999,51.889998999999996,53.32,53.32,2409700,0.9511
2019-06-04,52.5,53.0,50.735001000000004,52.939999,52.939999,2249500,0.9542
2019-06-03,56.0,56.099998,50.25,50.57,50.57,4240000,0.9299
2019-05-31,54.299999,56.419998,54.07,56.060001,56.060001,2904400,1.0292
2019-05-30,54.509997999999996,55.700001,54.509997999999996,55.48,55.48,1471200,1.0255
2019-05-29,53.959998999999996,54.82,52.775002,54.380001,54.380001,1448400,1.022
2019-05-28,54.25,55.099998,53.880001,54.470001,54.470001,5576200,0.9943
2019-05-24,53.759997999999996,54.759997999999996,53.509997999999996,54.099998,54.099998,988700,0.9879
2019-05-23,53.98,54.0,52.52,53.209998999999996,53.209998999999996,1248900,1.0008
2019-05-22,54.59,55.279999,54.02,54.779999,54.779999,1898500,1.0222
2019-05-21,53.810001,54.939999,53.810001,54.759997999999996,54.759997999999996,1353100,1.0004
2019-05-20,52.77,53.689999,51.900002,53.169998,53.169998,999600,0.9907
2019-05-17,54.220001,54.84,53.549999,53.59,53.59,1017400,1.02
2019-05-16,53.689999,55.32,53.689999,54.740002000000004,54.740002000000004,1393600,1.0857
2019-05-15,52.290001000000004,53.900002,52.0,53.669998,53.669998,1300500,1.0117
2019-05-14,51.0,52.84,50.900002,52.540001000000004,52.540001000000004,2335800,0.9821
2019-05-13,51.419998,51.77,50.02,50.419998,50.419998,1607400,0.9408
2019-05-10,53.049999,53.882,50.950001,53.049999,53.049999,1398500,0.9966
2019-05-09,52.779999,54.0,51.52,53.5,53.5,1320600,0.9572
2019-05-08,53.220001,53.98,52.689999,53.59,53.59,1481100,0.9492
2019-05-07,54.98,55.5,52.310001,53.23,53.23,2198400,0.9698
2019-05-06,54.919998,56.720001,54.209998999999996,55.889998999999996,55.889998999999996,1610500,1.0013
2019-05-03,55.080002,56.73,54.549999,56.459998999999996,56.459998999999996,1657800,0.9963
2019-05-02,55.77,56.500999,54.040001000000004,54.889998999999996,54.889998999999996,1448000,0.952
2019-05-01,57.099998,57.419998,55.799999,55.82,55.82,1501900,0.9749
2019-04-30,56.5,56.939999,55.375,56.669998,56.669998,2242900,0.994
2019-04-29,57.610001000000004,58.369999,57.029999,57.66,57.66,1517500,1.0326
2019-04-26,57.200001,57.950001,56.650002,57.259997999999996,57.259997999999996,1557000,1.0366
2019-04-25,56.209998999999996,57.639998999999996,55.900002,57.009997999999996,57.009997999999996,2476000,1.0532
2019-04-24,55.470001,56.25,55.09,55.84,55.84,1122000,1.0578
2019-04-23,54.400002,55.550999,54.200001,55.240002000000004,55.240002000000004,1497800,1.0387
2019-04-22,52.740002000000004,54.366001000000004,52.5,54.130001,54.130001,1043200,0.9804
2019-04-18,53.200001,53.5,50.919998,52.790001000000004,52.790001000000004,1941000,0.9525
2019-04-17,55.450001,55.490002000000004,52.09,53.18,53.18,2390100,0.9625
2019-04-16,55.77,56.02,54.810001,55.209998999999996,55.209998999999996,1200500,0.9975
2019-04-15,55.360001000000004,56.650002,55.16,55.419998,55.419998,2226500,0.9912
2019-04-12,55.75,55.860001000000004,54.810001,55.25,55.25,1308300,1.0312
